session_id,session,session_date,side,breakout_time,breakout_side,reentry_time,confirmation_time,entry_time,entry_price,entry_reason,stop,tp_midpoint,tp_opposite_extreme,or_high,or_low,or_mid,or_size,daily_atr,daily_atr_pct,or_size_vs_daily_atr,or_size_vs_atr,gap_pct,opening_range_volume,opening_volume_vs_avg,invalid_signal_reason,tp_variant,tp,entry_fill,exit_time,exit_price,exit_fill,exit_reason,return,pnl_pct,rr,fee_rate,slippage_rate,bars_in_trade
ny_equity_2025-01-16,ny_equity,2025-01-16,long,2025-01-16 14:45:00+00:00,below,2025-01-16 15:55:00+00:00,2025-01-16 15:55:00+00:00,2025-01-16 16:00:00+00:00,593.44,breakout_reentry_v1,590.8729000000001,593.63,594.3,594.3,592.96,593.63,1.3399999999999181,8.34840000000001,0.014083471102263927,0.16050979828469125,0.16050979828469125,0.0023533182630992642,2359471.0,0.723948329864716,,midpoint,593.63,593.4993440000001,2025-01-16 16:00:00+00:00,593.63,593.570637,take_profit,-7.987686806945043e-05,-7.987686806945043e-05,0.02654707478756261,0.0001,0.0001,1
ny_equity_2025-01-16,ny_equity,2025-01-16,long,2025-01-16 14:45:00+00:00,below,2025-01-16 15:55:00+00:00,2025-01-16 15:55:00+00:00,2025-01-16 16:00:00+00:00,593.44,breakout_reentry_v1,590.8729000000001,593.63,594.3,594.3,592.96,593.63,1.3399999999999181,8.34840000000001,0.014083471102263927,0.16050979828469125,0.16050979828469125,0.0023533182630992642,2359471.0,0.723948329864716,,opposite_extreme,594.3,593.4993440000001,2025-01-16 16:05:00+00:00,594.3,594.2405699999999,take_profit,0.0010489078673689757,0.0010489078673689757,0.27600721047635884,0.0001,0.0001,2
ny_equity_2025-01-21,ny_equity,2025-01-21,short,2025-01-21 14:45:00+00:00,above,2025-01-21 14:50:00+00:00,2025-01-21 14:50:00+00:00,2025-01-21 14:55:00+00:00,599.69,breakout_reentry_v1,603.2187517857143,600.3651,599.6002,601.13,599.6002,600.3651,1.529800000000023,8.35500714285716,0.013981403565810702,0.1830997836199189,0.1830997836199189,0.005170855784999361,2734325.0,0.8396547713334941,,midpoint,600.3651,599.630031,2025-01-21 14:55:00+00:00,600.3651,600.42513651,take_profit,-0.001524237547117968,-0.001524237547117968,-0.21789427635944267,0.0001,0.0001,1
ny_equity_2025-01-21,ny_equity,2025-01-21,short,2025-01-21 14:45:00+00:00,above,2025-01-21 14:50:00+00:00,2025-01-21 14:50:00+00:00,2025-01-21 14:55:00+00:00,599.69,breakout_reentry_v1,603.2187517857143,600.3651,599.6002,601.13,599.6002,600.3651,1.529800000000023,8.35500714285716,0.013981403565810702,0.1830997836199189,0.1830997836199189,0.005170855784999361,2734325.0,0.8396547713334941,,opposite_extreme,599.6002,599.630031,2025-01-21 15:05:00+00:00,599.6002,599.6601600199999,take_profit,-0.00025024349124493897,-0.00025024349124493897,-0.008256691631146397,0.0001,0.0001,3
ny_equity_2025-01-23,ny_equity,2025-01-23,short,2025-01-23 14:50:00+00:00,above,2025-01-23 15:25:00+00:00,2025-01-23 15:25:00+00:00,2025-01-23 15:30:00+00:00,605.72,breakout_reentry_v1,608.1736571428571,605.9,605.52,606.28,605.52,605.9,0.7599999999999909,7.574628571428581,0.012490318203661664,0.10033495277467504,0.10033495277467504,-0.001055339357562331,1540031.0,0.4847486190753507,,midpoint,605.9,605.659428,2025-01-23 15:30:00+00:00,605.9,605.96059,take_profit,-0.0006969993180579113,-0.0006969993180579113,-0.11695400413061663,0.0001,0.0001,1
ny_equity_2025-01-23,ny_equity,2025-01-23,short,2025-01-23 14:50:00+00:00,above,2025-01-23 15:25:00+00:00,2025-01-23 15:25:00+00:00,2025-01-23 15:30:00+00:00,605.72,breakout_reentry_v1,608.1736571428571,605.9,605.52,606.28,605.52,605.9,0.7599999999999909,7.574628571428581,0.012490318203661664,0.10033495277467504,0.10033495277467504,-0.001055339357562331,1540031.0,0.4847486190753507,,opposite_extreme,605.52,605.659428,2025-01-23 18:20:00+00:00,608.1736571428571,608.2344745085713,stop,-0.004433641163881474,-0.004433641163881474,-1.0,0.0001,0.0001,35
ny_equity_2025-01-24,ny_equity,2025-01-24,long,2025-01-24 15:00:00+00:00,below,2025-01-24 15:15:00+00:00,2025-01-24 15:15:00+00:00,2025-01-24 15:20:00+00:00,609.74,breakout_reentry_v1,607.7918767857143,610.01,610.37,610.37,609.65,610.01,0.7200000000000273,7.432492857142863,0.012189410179816094,0.09687193971644174,0.09687193971644174,9.84009840097506e-05,1844454.0,0.6027540358368771,,midpoint,610.01,609.800974,2025-01-24 16:35:00+00:00,610.01,609.948999,take_profit,4.274313474603736e-05,4.274313474603736e-05,0.07151393187510524,0.0001,0.0001,16
ny_equity_2025-01-24,ny_equity,2025-01-24,long,2025-01-24 15:00:00+00:00,below,2025-01-24 15:15:00+00:00,2025-01-24 15:15:00+00:00,2025-01-24 15:20:00+00:00,609.74,breakout_reentry_v1,607.7918767857143,610.01,610.37,610.37,609.65,610.01,0.7200000000000273,7.432492857142863,0.012189410179816094,0.09687193971644174,0.09687193971644174,9.84009840097506e-05,1844454.0,0.6027540358368771,,opposite_extreme,610.37,609.800974,2025-01-24 18:55:00+00:00,607.7918767857143,607.7310975980357,stop,-0.0035943474842076383,-0.0035943474842076383,-1.0,0.0001,0.0001,44
ny_equity_2025-01-27,ny_equity,2025-01-27,short,2025-01-27 14:50:00+00:00,above,2025-01-27 16:05:00+00:00,2025-01-27 16:05:00+00:00,2025-01-27 16:10:00+00:00,597.1395,breakout_reentry_v1,600.1893732142858,596.5450000000001,594.64,598.45,594.64,596.5450000000001,3.810000000000059,6.957492857142865,0.01144380949247967,0.5476110544746801,0.5476110544746801,-0.02164580489168887,7378115.0,2.476704580968235,,midpoint,596.5450000000001,597.07978605,2025-01-27 16:25:00+00:00,596.5450000000001,596.6046545,take_profit,0.0005963926302221314,0.0005963926302221314,0.14990239631325433,0.0001,0.0001,4
ny_equity_2025-01-27,ny_equity,2025-01-27,short,2025-01-27 14:50:00+00:00,above,2025-01-27 16:05:00+00:00,2025-01-27 16:05:00+00:00,2025-01-27 16:10:00+00:00,597.1395,breakout_reentry_v1,600.1893732142858,596.5450000000001,594.64,598.45,594.64,596.5450000000001,3.810000000000059,6.957492857142865,0.01144380949247967,0.5476110544746801,0.5476110544746801,-0.02164580489168887,7378115.0,2.476704580968235,,opposite_extreme,594.64,597.07978605,2025-01-27 21:00:00+00:00,600.1893732142858,600.2493921516071,stop,-0.00548048198473896,-0.00548048198473896,-1.0,0.0001,0.0001,59
ny_equity_2025-01-28,ny_equity,2025-01-28,long,2025-01-28 14:45:00+00:00,below,2025-01-28 15:00:00+00:00,2025-01-28 15:00:00+00:00,2025-01-28 15:05:00+00:00,600.46,breakout_reentry_v1,596.4247339285714,599.52,600.78,600.78,598.26,599.52,2.519999999999982,7.341064285714294,0.012247967508741336,0.3432744765502054,0.3432744765502054,0.002085523132622587,2947303.0,0.9057618215772726,,midpoint,599.52,600.520046,2025-01-28 15:05:00+00:00,599.52,599.460048,take_profit,-0.0019651334157127164,-0.0019651334157127164,-0.25511662969239834,0.0001,0.0001,1
ny_equity_2025-01-28,ny_equity,2025-01-28,long,2025-01-28 14:45:00+00:00,below,2025-01-28 15:00:00+00:00,2025-01-28 15:00:00+00:00,2025-01-28 15:05:00+00:00,600.46,breakout_reentry_v1,596.4247339285714,599.52,600.78,600.78,598.26,599.52,2.519999999999982,7.341064285714294,0.012247967508741336,0.3432744765502054,0.3432744765502054,0.002085523132622587,2947303.0,0.9057618215772726,,opposite_extreme,600.78,600.520046,2025-01-28 15:10:00+00:00,600.78,600.719922,take_profit,0.00013283818139184794,0.00013283818139184794,0.0481054600823819,0.0001,0.0001,2
ny_equity_2025-01-29,ny_equity,2025-01-29,short,2025-01-29 15:05:00+00:00,above,2025-01-29 15:10:00+00:00,2025-01-29 15:10:00+00:00,2025-01-29 15:15:00+00:00,603.36,breakout_reentry_v1,605.8318732142857,603.2175500000001,602.4451,603.99,602.4451,603.2175500000001,1.5448999999999842,7.3674928571428655,0.012187343441313548,0.20969141469912475,0.20969141469912475,-0.0013233639912657224,1489349.0,0.46025644453891534,,midpoint,603.2175500000001,603.299664,2025-01-29 15:15:00+00:00,603.2175500000001,603.2778717550001,take_profit,-0.00016387693628396854,-0.00016387693628396854,0.00840493245290584,0.0001,0.0001,1
ny_equity_2025-01-29,ny_equity,2025-01-29,short,2025-01-29 15:05:00+00:00,above,2025-01-29 15:10:00+00:00,2025-01-29 15:10:00+00:00,2025-01-29 15:15:00+00:00,603.36,breakout_reentry_v1,605.8318732142857,603.2175500000001,602.4451,603.99,602.4451,603.2175500000001,1.5448999999999842,7.3674928571428655,0.012187343441313548,0.20969141469912475,0.20969141469912475,-0.0013233639912657224,1489349.0,0.46025644453891534,,opposite_extreme,602.4451,603.299664,2025-01-29 16:05:00+00:00,602.4451,602.50534451,take_profit,0.001118360902916149,0.001118360902916149,0.30635676404623813,0.0001,0.0001,11
ny_equity_2025-01-30,ny_equity,2025-01-30,short,2025-01-30 14:45:00+00:00,above,2025-01-30 15:05:00+00:00,2025-01-30 15:05:00+00:00,2025-01-30 15:10:00+00:00,603.66,breakout_reentry_v1,606.4406232142858,604.0355500000001,603.3711,604.7,603.3711,604.0355500000001,1.3289000000000897,6.962492857142861,0.011569254178466395,0.19086554589952126,0.19086554589952126,0.0035725561223643528,1865459.0,0.594307205117749,,midpoint,604.0355500000001,603.5996339999999,2025-01-30 15:10:00+00:00,604.0355500000001,604.095953555,take_profit,-0.0010215905967907667,-0.0010215905967907667,-0.17104833991304483,0.0001,0.0001,1
ny_equity_2025-01-30,ny_equity,2025-01-30,short,2025-01-30 14:45:00+00:00,above,2025-01-30 15:05:00+00:00,2025-01-30 15:05:00+00:00,2025-01-30 15:10:00+00:00,603.66,breakout_reentry_v1,606.4406232142858,604.0355500000001,603.3711,604.7,603.3711,604.0355500000001,1.3289000000000897,6.962492857142861,0.011569254178466395,0.19086554589952126,0.19086554589952126,0.0035725561223643528,1865459.0,0.594307205117749,,opposite_extreme,603.3711,603.5996339999999,2025-01-30 15:15:00+00:00,603.3711,603.4314371099999,take_profit,7.873405271283679e-05,7.873405271283679e-05,0.05796628104453379,0.0001,0.0001,2
ny_equity_2025-02-03,ny_equity,2025-02-03,long,2025-02-03 14:50:00+00:00,below,2025-02-03 15:20:00+00:00,2025-02-03 15:20:00+00:00,2025-02-03 15:25:00+00:00,595.15,breakout_reentry_v1,590.1916964285714,593.1375,594.37,594.37,591.905,593.1375,2.465000000000032,6.853214285714297,0.011387481781453419,0.35968523633332,0.35968523633332,-0.015203881559270363,5020611.0,1.6544697326718765,,midpoint,593.1375,595.209515,2025-02-03 15:25:00+00:00,593.1375,593.07818625,take_profit,-0.003780804231599011,-0.003780804231599011,-0.41981423451011196,0.0001,0.0001,1
ny_equity_2025-02-03,ny_equity,2025-02-03,long,2025-02-03 14:50:00+00:00,below,2025-02-03 15:20:00+00:00,2025-02-03 15:20:00+00:00,2025-02-03 15:25:00+00:00,595.15,breakout_reentry_v1,590.1916964285714,593.1375,594.37,594.37,591.905,593.1375,2.465000000000032,6.853214285714297,0.011387481781453419,0.35968523633332,0.35968523633332,-0.015203881559270363,5020611.0,1.6544697326718765,,opposite_extreme,594.37,595.209515,2025-02-03 15:25:00+00:00,594.37,594.310563,take_profit,-0.0017103118773227565,-0.0017103118773227565,-0.1770692793128905,0.0001,0.0001,1
ny_equity_2025-02-05,ny_equity,2025-02-05,short,2025-02-05 15:00:00+00:00,above,2025-02-05 15:00:00+00:00,2025-02-05 15:00:00+00:00,2025-02-05 15:05:00+00:00,598.74,breakout_reentry_v1,602.8622321428571,600.645,600.2,601.09,600.2,600.645,0.8899999999999864,7.088928571428588,0.011779933815395308,0.12554788654340046,0.12554788654340046,-0.00189438000598223,1764576.0,0.5732154937064251,,midpoint,600.645,598.680126,2025-02-05 15:05:00+00:00,600.645,600.7050644999999,take_profit,-0.0035709362874865257,-0.0035709362874865257,-0.47731051851649714,0.0001,0.0001,1
ny_equity_2025-02-05,ny_equity,2025-02-05,short,2025-02-05 15:00:00+00:00,above,2025-02-05 15:00:00+00:00,2025-02-05 15:00:00+00:00,2025-02-05 15:05:00+00:00,598.74,breakout_reentry_v1,602.8622321428571,600.645,600.2,601.09,600.2,600.645,0.8899999999999864,7.088928571428588,0.011779933815395308,0.12554788654340046,0.12554788654340046,-0.00189438000598223,1764576.0,0.5732154937064251,,opposite_extreme,600.2,598.680126,2025-02-05 15:05:00+00:00,600.2,600.26002,take_profit,-0.0028320160386494874,-0.0028320160386494874,-0.3724063838685252,0.0001,0.0001,1
ny_equity_2025-02-06,ny_equity,2025-02-06,short,2025-02-06 14:45:00+00:00,above,2025-02-06 14:55:00+00:00,2025-02-06 14:55:00+00:00,2025-02-06 15:00:00+00:00,605.22,breakout_reentry_v1,607.7158035714285,605.575,605.1,606.05,605.1,605.575,0.9499999999999318,6.663214285714299,0.011027794984797423,0.14257383287772973,0.14257383287772973,0.0029293965774055504,2218033.0,0.7458681812609596,,midpoint,605.575,605.159478,2025-02-06 15:00:00+00:00,605.575,605.6355575,take_profit,-0.0009860824783226806,-0.0009860824783226806,-0.1819112827642424,0.0001,0.0001,1
ny_equity_2025-02-06,ny_equity,2025-02-06,short,2025-02-06 14:45:00+00:00,above,2025-02-06 14:55:00+00:00,2025-02-06 14:55:00+00:00,2025-02-06 15:00:00+00:00,605.22,breakout_reentry_v1,607.7158035714285,605.575,605.1,606.05,605.1,605.575,0.9499999999999318,6.663214285714299,0.011027794984797423,0.14257383287772973,0.14257383287772973,0.0029293965774055504,2218033.0,0.7458681812609596,,opposite_extreme,605.1,605.159478,2025-02-06 15:00:00+00:00,605.1,605.16051,take_profit,-0.00020170533268939455,-0.00020170533268939455,-0.00039433003062386155,0.0001,0.0001,1
ny_equity_2025-02-07,ny_equity,2025-02-07,short,2025-02-07 14:45:00+00:00,above,2025-02-07 15:00:00+00:00,2025-02-07 15:00:00+00:00,2025-02-07 15:05:00+00:00,604.81,breakout_reentry_v1,609.4429910714285,607.165,606.56,607.77,606.56,607.165,1.2100000000000364,6.691964285714294,0.011037017228054976,0.1808138759172834,0.1808138759172834,0.0009400976382107406,2073397.0,0.6909669964472,,midpoint,607.165,604.749519,2025-02-07 15:05:00+00:00,607.165,607.2257165,take_profit,-0.004277886414746379,-0.004277886414746379,-0.5208204976210323,0.0001,0.0001,1
ny_equity_2025-02-07,ny_equity,2025-02-07,short,2025-02-07 14:45:00+00:00,above,2025-02-07 15:00:00+00:00,2025-02-07 15:00:00+00:00,2025-02-07 15:05:00+00:00,604.81,breakout_reentry_v1,609.4429910714285,607.165,606.56,607.77,606.56,607.165,1.2100000000000364,6.691964285714294,0.011037017228054976,0.1808138759172834,0.1808138759172834,0.0009400976382107406,2073397.0,0.6909669964472,,opposite_extreme,606.56,604.749519,2025-02-07 15:05:00+00:00,606.56,606.6206559999999,take_profit,-0.003284525694093676,-0.003284525694093676,-0.3935576639008433,0.0001,0.0001,1
ny_equity_2025-02-10,ny_equity,2025-02-10,short,2025-02-10 15:00:00+00:00,above,2025-02-10 16:30:00+00:00,2025-02-10 16:30:00+00:00,2025-02-10 16:35:00+00:00,604.03,breakout_reentry_v1,605.7794196428572,603.4200000000001,602.74,604.1,602.74,603.4200000000001,1.3600000000000136,6.71767857142858,0.011181781000097509,0.2024508891783425,0.2024508891783425,0.00542636949248463,2028226.0,0.6810016653302491,,midpoint,603.4200000000001,603.969597,2025-02-10 17:10:00+00:00,603.4200000000001,603.4803420000001,take_profit,0.0006107223482682891,0.0006107223482682891,0.2615776555943783,0.0001,0.0001,8
ny_equity_2025-02-10,ny_equity,2025-02-10,short,2025-02-10 15:00:00+00:00,above,2025-02-10 16:30:00+00:00,2025-02-10 16:30:00+00:00,2025-02-10 16:35:00+00:00,604.03,breakout_reentry_v1,605.7794196428572,603.4200000000001,602.74,604.1,602.74,603.4200000000001,1.3600000000000136,6.71767857142858,0.011181781000097509,0.2024508891783425,0.2024508891783425,0.00542636949248463,2028226.0,0.6810016653302491,,opposite_extreme,602.74,603.969597,2025-02-10 21:00:00+00:00,604.59,604.6504590000001,time_exit,-0.001326042310670039,-0.001326042310670039,-0.36401934725925644,0.0001,0.0001,54
ny_equity_2025-02-12,ny_equity,2025-02-12,short,2025-02-12 14:45:00+00:00,above,2025-02-12 15:00:00+00:00,2025-02-12 15:00:00+00:00,2025-02-12 15:05:00+00:00,599.92,breakout_reentry_v1,602.4006964285715,599.6342999999999,598.51,600.7586,598.51,599.6342999999999,2.2486000000000104,6.568385714285731,0.01085127573356748,0.34233677768184034,0.34233677768184034,-0.010094001420759446,8735349.0,3.1293912162196653,,midpoint,599.6342999999999,599.860008,2025-02-12 15:10:00+00:00,599.6342999999999,599.69426343,take_profit,7.638178336419904e-05,7.638178336419904e-05,0.06372515434922851,0.0001,0.0001,2
ny_equity_2025-02-12,ny_equity,2025-02-12,short,2025-02-12 14:45:00+00:00,above,2025-02-12 15:00:00+00:00,2025-02-12 15:00:00+00:00,2025-02-12 15:05:00+00:00,599.92,breakout_reentry_v1,602.4006964285715,599.6342999999999,598.51,600.7586,598.51,599.6342999999999,2.2486000000000104,6.568385714285731,0.01085127573356748,0.34233677768184034,0.34233677768184034,-0.010094001420759446,8735349.0,3.1293912162196653,,opposite_extreme,598.51,599.860008,2025-02-12 15:35:00+00:00,602.4006964285715,602.4609364982143,stop,-0.004517173679893926,-0.004517173679893926,-1.0,0.0001,0.0001,7
ny_equity_2025-02-14,ny_equity,2025-02-14,long,2025-02-14 15:40:00+00:00,below,2025-02-14 15:45:00+00:00,2025-02-14 15:45:00+00:00,2025-02-14 15:50:00+00:00,610.4301,breakout_reentry_v1,608.022725,610.125,610.49,610.49,609.76,610.125,0.7300000000000182,6.949100000000011,0.01139701179210472,0.10504957476507994,0.10504957476507994,0.00034441474095097237,1696441.0,0.5755040406775586,,midpoint,610.125,610.4911430100001,2025-02-14 15:50:00+00:00,610.125,610.0639875,take_profit,-0.0008996915760217881,-0.0008996915760217881,-0.16888821940720725,0.0001,0.0001,1
ny_equity_2025-02-14,ny_equity,2025-02-14,long,2025-02-14 15:40:00+00:00,below,2025-02-14 15:45:00+00:00,2025-02-14 15:45:00+00:00,2025-02-14 15:50:00+00:00,610.4301,breakout_reentry_v1,608.022725,610.125,610.49,610.49,609.76,610.125,0.7300000000000182,6.949100000000011,0.01139701179210472,0.10504957476507994,0.10504957476507994,0.00034441474095097237,1696441.0,0.5755040406775586,,opposite_extreme,610.49,610.4911430100001,2025-02-14 15:50:00+00:00,610.49,610.428951,take_profit,-0.0003018720921870386,-0.0003018720921870386,-0.024589400310607856,0.0001,0.0001,1
ny_equity_2025-02-19,ny_equity,2025-02-19,long,2025-02-19 14:45:00+00:00,below,2025-02-19 15:30:00+00:00,2025-02-19 15:30:00+00:00,2025-02-19 15:35:00+00:00,610.475,breakout_reentry_v1,608.3059392857143,610.01,610.27,610.27,609.75,610.01,0.5199999999999818,5.776242857142863,0.009446177136409202,0.09002391569408362,0.09002391569408362,-0.0023058431045478553,1460594.0,0.5229936240778288,,midpoint,610.01,610.5360475,2025-02-19 15:35:00+00:00,610.01,609.948999,take_profit,-0.0011615296302386557,-0.0011615296302386557,-0.2562480053570826,0.0001,0.0001,1
ny_equity_2025-02-19,ny_equity,2025-02-19,long,2025-02-19 14:45:00+00:00,below,2025-02-19 15:30:00+00:00,2025-02-19 15:30:00+00:00,2025-02-19 15:35:00+00:00,610.475,breakout_reentry_v1,608.3059392857143,610.01,610.27,610.27,609.75,610.01,0.5199999999999818,5.776242857142863,0.009446177136409202,0.09002391569408362,0.09002391569408362,-0.0023058431045478553,1460594.0,0.5229936240778288,,opposite_extreme,610.27,610.5360475,2025-02-19 15:35:00+00:00,610.27,610.208973,take_profit,-0.0007357169348791935,-0.0007357169348791935,-0.14276876310586747,0.0001,0.0001,1
ny_equity_2025-02-27,ny_equity,2025-02-27,long,2025-02-27 14:50:00+00:00,below,2025-02-27 16:15:00+00:00,2025-02-27 16:15:00+00:00,2025-02-27 16:20:00+00:00,595.9,breakout_reentry_v1,593.6007714285714,596.54,598.02,598.02,595.06,596.54,2.9600000000000364,5.836914285714296,0.00981752999918306,0.507117263524764,0.507117263524764,0.0038853567463922683,2829284.0,1.1359399782832005,,midpoint,596.54,595.9595899999999,2025-02-27 16:50:00+00:00,593.6007714285714,593.5414113514286,stop,-0.004257621840721448,-0.004257621840721448,-1.0,0.0001,0.0001,7
ny_equity_2025-02-27,ny_equity,2025-02-27,long,2025-02-27 14:50:00+00:00,below,2025-02-27 16:15:00+00:00,2025-02-27 16:15:00+00:00,2025-02-27 16:20:00+00:00,595.9,breakout_reentry_v1,593.6007714285714,596.54,598.02,598.02,595.06,596.54,2.9600000000000364,5.836914285714296,0.00981752999918306,0.507117263524764,0.507117263524764,0.0038853567463922683,2829284.0,1.1359399782832005,,opposite_extreme,598.02,595.9595899999999,2025-02-27 16:50:00+00:00,593.6007714285714,593.5414113514286,stop,-0.004257621840721448,-0.004257621840721448,-1.0,0.0001,0.0001,7
