session_id,session,session_date,side,breakout_time,breakout_side,reentry_time,confirmation_time,entry_time,entry_price,entry_reason,stop,tp_midpoint,tp_opposite_extreme,or_high,or_low,or_mid,or_size,daily_atr,daily_atr_pct,or_size_vs_daily_atr,or_size_vs_atr,invalid_signal_reason,tp_variant,tp,entry_fill,exit_time,exit_price,exit_fill,exit_reason,return,pnl_pct,rr,fee_rate,slippage_rate,bars_in_trade
ny_2025-01-14,ny,2025-01-14,long,2025-01-14 14:45:00+00:00,below,2025-01-14 15:05:00+00:00,2025-01-14 15:05:00+00:00,2025-01-14 15:10:00+00:00,96712.3,breakout_reentry_v1,95670.94642857143,96896.70000000001,97232.3,97232.3,96561.1,96896.70000000001,671.1999999999971,3560.614285714284,0.03768432005522853,0.18850679858611805,0.18850679858611805,,midpoint,96896.70000000001,96760.65615,2025-01-14 15:15:00+00:00,96896.70000000001,96848.25165000002,take_profit,-9.471986357512032e-05,-9.471986357512032e-05,0.07700397347951342,0.0005,0.0005,2
ny_2025-01-14,ny,2025-01-14,long,2025-01-14 14:45:00+00:00,below,2025-01-14 15:05:00+00:00,2025-01-14 15:05:00+00:00,2025-01-14 15:10:00+00:00,96712.3,breakout_reentry_v1,95670.94642857143,96896.70000000001,97232.3,97232.3,96561.1,96896.70000000001,671.1999999999971,3560.614285714284,0.03768432005522853,0.18850679858611805,0.18850679858611805,,opposite_extreme,97232.3,96760.65615,2025-01-14 16:00:00+00:00,95670.94642857143,95623.11095535716,stop,-0.012756278222001649,-0.012756278222001649,-1.0,0.0005,0.0005,11
ny_2025-01-16,ny,2025-01-16,long,2025-01-16 14:45:00+00:00,below,2025-01-16 15:50:00+00:00,2025-01-16 15:50:00+00:00,2025-01-16 15:55:00+00:00,98732.5,breakout_reentry_v1,97273.65,98737.35,99299.5,99299.5,98175.2,98737.35,1124.300000000003,3606.199999999998,0.035896874377861814,0.3117686207087803,0.3117686207087803,,midpoint,98737.35,98781.86624999999,2025-01-16 15:55:00+00:00,98737.35,98687.98132500002,take_profit,-0.0019504267186284388,-0.0019504267186284388,-0.06030429364696289,0.0005,0.0005,1
ny_2025-01-16,ny,2025-01-16,long,2025-01-16 14:45:00+00:00,below,2025-01-16 15:50:00+00:00,2025-01-16 15:50:00+00:00,2025-01-16 15:55:00+00:00,98732.5,breakout_reentry_v1,97273.65,98737.35,99299.5,99299.5,98175.2,98737.35,1124.300000000003,3606.199999999998,0.035896874377861814,0.3117686207087803,0.3117686207087803,,opposite_extreme,99299.5,98781.86624999999,2025-01-16 16:00:00+00:00,99299.5,99249.85025,take_profit,0.0037375496917179127,0.0037375496917179127,0.30059612401126146,0.0005,0.0005,2
ny_2025-01-18,ny,2025-01-18,short,2025-01-18 15:15:00+00:00,above,2025-01-18 16:15:00+00:00,2025-01-18 16:15:00+00:00,2025-01-18 16:20:00+00:00,103938.0,breakout_reentry_v1,105106.45535714286,103904.85,103659.9,104149.8,103659.9,103904.85,489.90000000000873,3826.6214285714263,0.03677940676715214,0.12802416155990134,0.12802416155990134,,midpoint,103904.85,103886.031,2025-01-18 16:20:00+00:00,103904.85,103956.802425,take_profit,-0.0016807772396718592,-0.0016807772396718592,-0.055595185527109826,0.0005,0.0005,1
ny_2025-01-18,ny,2025-01-18,short,2025-01-18 15:15:00+00:00,above,2025-01-18 16:15:00+00:00,2025-01-18 16:15:00+00:00,2025-01-18 16:20:00+00:00,103938.0,breakout_reentry_v1,105106.45535714286,103904.85,103659.9,104149.8,103659.9,103904.85,489.90000000000873,3826.6214285714263,0.03677940676715214,0.12802416155990134,0.12802416155990134,,opposite_extreme,103659.9,103886.031,2025-01-18 16:35:00+00:00,103659.9,103711.72995,take_profit,0.0006806300510467942,0.0006806300510467942,0.1369238956587449,0.0005,0.0005,4
ny_2025-01-19,ny,2025-01-19,long,2025-01-19 14:45:00+00:00,below,2025-01-19 14:45:00+00:00,2025-01-19 14:45:00+00:00,2025-01-19 14:50:00+00:00,105152.0,breakout_reentry_v1,103969.40535714285,105275.2,105599.4,105599.4,104951.0,105275.2,648.3999999999942,3926.3785714285696,0.03756426564376484,0.16513945056604182,0.16513945056604182,,midpoint,105275.2,105204.576,2025-01-19 19:10:00+00:00,105275.2,105222.56240000001,take_profit,-0.0008290340526632125,-0.0008290340526632125,0.013973760092277625,0.0005,0.0005,53
ny_2025-01-19,ny,2025-01-19,long,2025-01-19 14:45:00+00:00,below,2025-01-19 14:45:00+00:00,2025-01-19 14:45:00+00:00,2025-01-19 14:50:00+00:00,105152.0,breakout_reentry_v1,103969.40535714285,105275.2,105599.4,105599.4,104951.0,105275.2,648.3999999999942,3926.3785714285696,0.03756426564376484,0.16513945056604182,0.16513945056604182,,opposite_extreme,105599.4,105204.576,2025-01-19 19:45:00+00:00,105599.4,105546.6003,take_profit,0.0022510401448697656,0.0022510401448697656,0.26572107336247924,0.0005,0.0005,60
ny_2025-01-20,ny,2025-01-20,short,2025-01-20 14:50:00+00:00,above,2025-01-20 15:10:00+00:00,2025-01-20 15:10:00+00:00,2025-01-20 15:15:00+00:00,107462.6,breakout_reentry_v1,109041.5875,107644.65,107322.6,107966.7,107322.6,107644.65,644.0999999999913,4299.549999999997,0.042438913647512844,0.14980637508576286,0.14980637508576286,,midpoint,107644.65,107408.8687,2025-01-20 15:15:00+00:00,107644.65,107698.472325,take_profit,-0.003689022590088852,-0.003689022590088852,-0.17164345009017298,0.0005,0.0005,1
ny_2025-01-20,ny,2025-01-20,short,2025-01-20 14:50:00+00:00,above,2025-01-20 15:10:00+00:00,2025-01-20 15:10:00+00:00,2025-01-20 15:15:00+00:00,107462.6,breakout_reentry_v1,109041.5875,107644.65,107322.6,107966.7,107322.6,107644.65,644.0999999999913,4299.549999999997,0.042438913647512844,0.14980637508576286,0.14980637508576286,,opposite_extreme,107322.6,107408.8687,2025-01-20 15:15:00+00:00,107322.6,107376.2613,take_profit,-0.0006963258023214838,-0.0006963258023214838,0.019325885974223925,0.0005,0.0005,1
ny_2025-01-21,ny,2025-01-21,long,2025-01-21 14:55:00+00:00,below,2025-01-21 15:55:00+00:00,2025-01-21 15:55:00+00:00,2025-01-21 16:00:00+00:00,103929.1,breakout_reentry_v1,102055.2625,104264.15,105292.3,105292.3,103236.0,104264.15,2056.300000000003,4722.949999999998,0.046191304245772,0.4353846642458641,0.4353846642458641,,midpoint,104264.15,103981.06455,2025-01-21 16:05:00+00:00,104264.15,104212.017925,take_profit,0.0012211099299618286,0.0012211099299618286,0.1168301837991226,0.0005,0.0005,2
ny_2025-01-21,ny,2025-01-21,long,2025-01-21 14:55:00+00:00,below,2025-01-21 15:55:00+00:00,2025-01-21 15:55:00+00:00,2025-01-21 16:00:00+00:00,103929.1,breakout_reentry_v1,102055.2625,104264.15,105292.3,105292.3,103236.0,104264.15,2056.300000000003,4722.949999999998,0.046191304245772,0.4353846642458641,0.4353846642458641,,opposite_extreme,105292.3,103981.06455,2025-01-21 16:10:00+00:00,105292.3,105239.65385,take_profit,0.011104023991741374,0.011104023991741374,0.6366705801403058,0.0005,0.0005,3
ny_2025-01-22,ny,2025-01-22,long,2025-01-22 14:45:00+00:00,below,2025-01-22 15:05:00+00:00,2025-01-22 15:05:00+00:00,2025-01-22 15:10:00+00:00,104760.4,breakout_reentry_v1,102851.50357142858,104479.9,104918.0,104918.0,104041.8,104479.9,876.1999999999971,4761.1857142857125,0.04486838004500528,0.18402978849806267,0.18402978849806267,,midpoint,104479.9,104812.7802,2025-01-22 15:10:00+00:00,104479.9,104427.66005,take_profit,-0.004674362508704676,-0.004674362508704676,-0.1913448077363801,0.0005,0.0005,1
ny_2025-01-22,ny,2025-01-22,long,2025-01-22 14:45:00+00:00,below,2025-01-22 15:05:00+00:00,2025-01-22 15:05:00+00:00,2025-01-22 15:10:00+00:00,104760.4,breakout_reentry_v1,102851.50357142858,104479.9,104918.0,104918.0,104041.8,104479.9,876.1999999999971,4761.1857142857125,0.04486838004500528,0.18402978849806267,0.18402978849806267,,opposite_extreme,104918.0,104812.7802,2025-01-22 15:10:00+00:00,104918.0,104865.54100000001,take_profit,-0.0004966186384968143,-0.0004966186384968143,0.026213910469294853,0.0005,0.0005,1
ny_2025-01-27,ny,2025-01-27,short,2025-01-27 14:45:00+00:00,above,2025-01-27 16:20:00+00:00,2025-01-27 16:20:00+00:00,2025-01-27 16:25:00+00:00,100648.8,breakout_reentry_v1,102601.76071428572,100866.25,100352.5,101380.0,100352.5,100866.25,1027.5,4887.042857142856,0.047650527418975366,0.21024984434057412,0.21024984434057412,,midpoint,100866.25,100598.4756,2025-01-27 16:25:00+00:00,100866.25,100916.683125,take_profit,-0.004153170666596816,-0.004153170666596816,-0.15487671279259566,0.0005,0.0005,1
ny_2025-01-27,ny,2025-01-27,short,2025-01-27 14:45:00+00:00,above,2025-01-27 16:20:00+00:00,2025-01-27 16:20:00+00:00,2025-01-27 16:25:00+00:00,100648.8,breakout_reentry_v1,102601.76071428572,100866.25,100352.5,101380.0,100352.5,100866.25,1027.5,4887.042857142856,0.047650527418975366,0.21024984434057412,0.21024984434057412,,opposite_extreme,100352.5,100598.4756,2025-01-27 16:30:00+00:00,100352.5,100402.67624999999,take_profit,0.000950140746372897,0.000950140746372897,0.0952986881593395,0.0005,0.0005,2
ny_2025-01-28,ny,2025-01-28,short,2025-01-28 15:00:00+00:00,above,2025-01-28 16:00:00+00:00,2025-01-28 16:00:00+00:00,2025-01-28 16:05:00+00:00,102601.3,breakout_reentry_v1,104072.57142857142,102443.7,102010.0,102877.4,102010.0,102443.7,867.3999999999942,4780.6857142857125,0.04685968238285253,0.18143840692309415,0.18143840692309415,,midpoint,102443.7,102549.99935000001,2025-01-28 16:05:00+00:00,102443.7,102494.92184999998,take_profit,-0.00046263191379736137,-0.00046263191379736137,0.034978538949279804,0.0005,0.0005,1
ny_2025-01-28,ny,2025-01-28,short,2025-01-28 15:00:00+00:00,above,2025-01-28 16:00:00+00:00,2025-01-28 16:00:00+00:00,2025-01-28 16:05:00+00:00,102601.3,breakout_reentry_v1,104072.57142857142,102443.7,102010.0,102877.4,102010.0,102443.7,867.3999999999942,4780.6857142857125,0.04685968238285253,0.18143840692309415,0.18143840692309415,,opposite_extreme,102010.0,102549.99935000001,2025-01-28 16:25:00+00:00,102010.0,102061.00499999999,take_profit,0.0037911966965250574,0.0037911966965250574,0.31054982374735046,0.0005,0.0005,5
ny_2025-01-29,ny,2025-01-29,long,2025-01-29 14:45:00+00:00,below,2025-01-29 15:05:00+00:00,2025-01-29 15:05:00+00:00,2025-01-29 15:10:00+00:00,102266.5,breakout_reentry_v1,100476.55892857142,102018.79999999999,102356.7,102356.7,101680.9,102018.79999999999,675.8000000000029,4817.364285714284,0.047565001103028484,0.1402841802942042,0.1402841802942042,,midpoint,102018.79999999999,102317.63325,2025-01-29 15:10:00+00:00,102018.79999999999,101967.7906,take_profit,-0.004419182392004783,-0.004419182392004783,-0.18497346754568866,0.0005,0.0005,1
ny_2025-01-29,ny,2025-01-29,long,2025-01-29 14:45:00+00:00,below,2025-01-29 15:05:00+00:00,2025-01-29 15:05:00+00:00,2025-01-29 15:10:00+00:00,102266.5,breakout_reentry_v1,100476.55892857142,102018.79999999999,102356.7,102356.7,101680.9,102018.79999999999,675.8000000000029,4817.364285714284,0.047565001103028484,0.1402841802942042,0.1402841802942042,,opposite_extreme,102356.7,102317.63325,2025-01-29 15:10:00+00:00,102356.7,102305.52165000001,take_profit,-0.0011183725582314388,-0.0011183725582314388,-0.006403806538523359,0.0005,0.0005,1
ny_2025-01-31,ny,2025-01-31,long,2025-01-31 14:50:00+00:00,below,2025-01-31 15:00:00+00:00,2025-01-31 15:00:00+00:00,2025-01-31 15:05:00+00:00,104644.9,breakout_reentry_v1,102915.58571428573,104462.85,104824.6,104824.6,104101.1,104462.85,723.5,4742.057142857142,0.04530184924140037,0.1525709155761213,0.1525709155761213,,midpoint,104462.85,104697.22244999999,2025-01-31 15:05:00+00:00,104462.85,104410.61857500001,take_profit,-0.0037374544261367095,-0.0037374544261367095,-0.15634975203561013,0.0005,0.0005,1
ny_2025-01-31,ny,2025-01-31,long,2025-01-31 14:50:00+00:00,below,2025-01-31 15:00:00+00:00,2025-01-31 15:00:00+00:00,2025-01-31 15:05:00+00:00,104644.9,breakout_reentry_v1,102915.58571428573,104462.85,104824.6,104824.6,104101.1,104462.85,723.5,4742.057142857142,0.04530184924140037,0.1525709155761213,0.1525709155761213,,opposite_extreme,104824.6,104697.22244999999,2025-01-31 15:10:00+00:00,104824.6,104772.18770000001,take_profit,-0.0002839805274125187,-0.0002839805274125187,0.04089546328985354,0.0005,0.0005,2
ny_2025-02-04,ny,2025-02-04,long,2025-02-04 15:15:00+00:00,below,2025-02-04 15:45:00+00:00,2025-02-04 15:45:00+00:00,2025-02-04 15:50:00+00:00,99579.1,breakout_reentry_v1,97872.28035714285,99694.6,100371.0,100371.0,99018.2,99694.6,1352.800000000003,4583.67857142857,0.045251368756680524,0.2951341327536375,0.2951341327536375,,midpoint,99694.6,99628.88955,2025-02-04 16:10:00+00:00,99694.6,99644.75270000001,take_profit,-0.0008407776090685317,-0.0008407776090685317,0.008785794357948027,0.0005,0.0005,5
ny_2025-02-04,ny,2025-02-04,long,2025-02-04 15:15:00+00:00,below,2025-02-04 15:45:00+00:00,2025-02-04 15:45:00+00:00,2025-02-04 15:50:00+00:00,99579.1,breakout_reentry_v1,97872.28035714285,99694.6,100371.0,100371.0,99018.2,99694.6,1352.800000000003,4583.67857142857,0.045251368756680524,0.2951341327536375,0.2951341327536375,,opposite_extreme,100371.0,99628.88955,2025-02-04 19:15:00+00:00,100371.0,100320.81450000001,take_profit,0.005945023206875733,0.005945023206875733,0.3832221419977547,0.0005,0.0005,42
ny_2025-02-05,ny,2025-02-05,long,2025-02-05 14:55:00+00:00,below,2025-02-05 15:20:00+00:00,2025-02-05 15:20:00+00:00,2025-02-05 15:25:00+00:00,98364.9,breakout_reentry_v1,97208.33571428571,98725.7,99124.2,99124.2,98327.2,98725.7,797.0,4475.457142857141,0.04580351778946802,0.17808236668560604,0.17808236668560604,,midpoint,98725.7,98414.08244999999,2025-02-05 18:10:00+00:00,97208.33571428571,97159.73154642858,stop,-0.013745644447873517,-0.013745644447873517,-1.0,0.0005,0.0005,34
ny_2025-02-05,ny,2025-02-05,long,2025-02-05 14:55:00+00:00,below,2025-02-05 15:20:00+00:00,2025-02-05 15:20:00+00:00,2025-02-05 15:25:00+00:00,98364.9,breakout_reentry_v1,97208.33571428571,98725.7,99124.2,99124.2,98327.2,98725.7,797.0,4475.457142857141,0.04580351778946802,0.17808236668560604,0.17808236668560604,,opposite_extreme,99124.2,98414.08244999999,2025-02-05 18:10:00+00:00,97208.33571428571,97159.73154642858,stop,-0.013745644447873517,-0.013745644447873517,-1.0,0.0005,0.0005,34
ny_2025-02-07,ny,2025-02-07,short,2025-02-07 14:45:00+00:00,above,2025-02-07 15:10:00+00:00,2025-02-07 15:10:00+00:00,2025-02-07 15:15:00+00:00,98380.1,breakout_reentry_v1,100976.61428571428,99513.6,99128.2,99899.0,99128.2,99513.6,770.8000000000029,4310.457142857141,0.04466096126779271,0.17882094043720995,0.17882094043720995,,midpoint,99513.6,98330.90995000002,2025-02-07 15:15:00+00:00,99513.6,99563.3568,take_profit,-0.013378518459112199,-0.013378518459112199,-0.45710637675131854,0.0005,0.0005,1
ny_2025-02-07,ny,2025-02-07,short,2025-02-07 14:45:00+00:00,above,2025-02-07 15:10:00+00:00,2025-02-07 15:10:00+00:00,2025-02-07 15:15:00+00:00,98380.1,breakout_reentry_v1,100976.61428571428,99513.6,99128.2,99899.0,99128.2,99513.6,770.8000000000029,4310.457142857141,0.04466096126779271,0.17882094043720995,0.17882094043720995,,opposite_extreme,99128.2,98330.90995000002,2025-02-07 15:15:00+00:00,99128.2,99177.76409999999,take_profit,-0.009538750169303056,-0.009538750169303056,-0.3140925972940015,0.0005,0.0005,1
ny_2025-02-11,ny,2025-02-11,short,2025-02-11 14:45:00+00:00,above,2025-02-11 14:45:00+00:00,2025-02-11 14:45:00+00:00,2025-02-11 14:50:00+00:00,97013.6,breakout_reentry_v1,98218.70714285714,96949.25,96710.5,97188.0,96710.5,96949.25,477.5,4122.8285714285685,0.04233787678917642,0.11581854344104957,0.11581854344104957,,midpoint,96949.25,96965.09320000002,2025-02-11 14:50:00+00:00,96949.25,96997.72462499999,take_profit,-0.001336414334729196,-0.001336414334729196,-0.025048623210647065,0.0005,0.0005,1
ny_2025-02-11,ny,2025-02-11,short,2025-02-11 14:45:00+00:00,above,2025-02-11 14:45:00+00:00,2025-02-11 14:45:00+00:00,2025-02-11 14:50:00+00:00,97013.6,breakout_reentry_v1,98218.70714285714,96949.25,96710.5,97188.0,96710.5,96949.25,477.5,4122.8285714285685,0.04233787678917642,0.11581854344104957,0.11581854344104957,,opposite_extreme,96710.5,96965.09320000002,2025-02-11 15:05:00+00:00,96710.5,96758.85525,take_profit,0.0011314633112097247,0.0011314633112097247,0.1583129361127058,0.0005,0.0005,4
ny_2025-02-12,ny,2025-02-12,short,2025-02-12 14:55:00+00:00,above,2025-02-12 15:00:00+00:00,2025-02-12 15:00:00+00:00,2025-02-12 15:05:00+00:00,95087.2,breakout_reentry_v1,96647.09821428571,95018.5,94422.5,95614.5,94422.5,95018.5,1192.0,4130.392857142854,0.04314564351030962,0.28859240300559463,0.28859240300559463,,midpoint,95018.5,95039.6564,2025-02-12 15:05:00+00:00,95018.5,95066.00924999999,take_profit,-0.0012772058089729468,-0.0012772058089729468,-0.015915811855117732,0.0005,0.0005,1
ny_2025-02-12,ny,2025-02-12,short,2025-02-12 14:55:00+00:00,above,2025-02-12 15:00:00+00:00,2025-02-12 15:00:00+00:00,2025-02-12 15:05:00+00:00,95087.2,breakout_reentry_v1,96647.09821428571,95018.5,94422.5,95614.5,94422.5,95018.5,1192.0,4130.392857142854,0.04314564351030962,0.28859240300559463,0.28859240300559463,,opposite_extreme,94422.5,95039.6564,2025-02-12 16:55:00+00:00,96647.09821428571,96695.42176339285,stop,-0.018123513535567293,-0.018123513535567293,-1.0,0.0005,0.0005,23
ny_2025-02-13,ny,2025-02-13,short,2025-02-13 14:45:00+00:00,above,2025-02-13 14:45:00+00:00,2025-02-13 14:45:00+00:00,2025-02-13 14:50:00+00:00,95892.8,breakout_reentry_v1,97038.14285714286,95641.65,95288.5,95994.8,95288.5,95641.65,706.3000000000029,4173.371428571425,0.04266539859482954,0.16923966919517022,0.16923966919517022,,midpoint,95641.65,95844.8536,2025-02-13 15:05:00+00:00,95641.65,95689.47082499998,take_profit,0.0006238231193084207,0.0006238231193084207,0.12512621426752096,0.0005,0.0005,4
ny_2025-02-13,ny,2025-02-13,short,2025-02-13 14:45:00+00:00,above,2025-02-13 14:45:00+00:00,2025-02-13 14:45:00+00:00,2025-02-13 14:50:00+00:00,95892.8,breakout_reentry_v1,97038.14285714286,95641.65,95288.5,95994.8,95288.5,95641.65,706.3000000000029,4173.371428571425,0.04266539859482954,0.16923966919517022,0.16923966919517022,,opposite_extreme,95288.5,95844.8536,2025-02-13 16:30:00+00:00,95288.5,95336.14425,take_profit,0.004335954731565673,0.004335954731565673,0.40965206811362254,0.0005,0.0005,21
ny_2025-02-14,ny,2025-02-14,short,2025-02-14 14:45:00+00:00,above,2025-02-14 15:10:00+00:00,2025-02-14 15:10:00+00:00,2025-02-14 15:15:00+00:00,96626.6,breakout_reentry_v1,98317.41785714285,96900.35,96520.7,97280.0,96520.7,96900.35,759.3000000000029,4149.671428571425,0.04297478918494111,0.18297834251937417,0.18297834251937417,,midpoint,96900.35,96578.28670000001,2025-02-14 15:15:00+00:00,96900.35,96948.800175,take_profit,-0.004821743789827026,-0.004821743789827026,-0.20718871254018073,0.0005,0.0005,1
ny_2025-02-14,ny,2025-02-14,short,2025-02-14 14:45:00+00:00,above,2025-02-14 15:10:00+00:00,2025-02-14 15:10:00+00:00,2025-02-14 15:15:00+00:00,96626.6,breakout_reentry_v1,98317.41785714285,96900.35,96520.7,97280.0,96520.7,96900.35,759.3000000000029,4149.671428571425,0.04297478918494111,0.18297834251937417,0.18297834251937417,,opposite_extreme,96520.7,96578.28670000001,2025-02-14 15:15:00+00:00,96520.7,96568.96035,take_profit,-0.0009034229014560627,-0.0009034229014560627,0.005215233937720697,0.0005,0.0005,1
ny_2025-02-17,ny,2025-02-17,long,2025-02-17 15:15:00+00:00,below,2025-02-17 15:20:00+00:00,2025-02-17 15:20:00+00:00,2025-02-17 15:25:00+00:00,96591.1,breakout_reentry_v1,95650.41785714286,96656.05,96756.5,96756.5,96555.6,96656.05,200.89999999999418,3620.728571428569,0.0376896184062016,0.05548607028577359,0.05548607028577359,,midpoint,96656.05,96639.39555,2025-02-17 15:45:00+00:00,95650.41785714286,95602.5926482143,stop,-0.011728573951492405,-0.011728573951492405,-1.0,0.0005,0.0005,5
ny_2025-02-17,ny,2025-02-17,long,2025-02-17 15:15:00+00:00,below,2025-02-17 15:20:00+00:00,2025-02-17 15:20:00+00:00,2025-02-17 15:25:00+00:00,96591.1,breakout_reentry_v1,95650.41785714286,96656.05,96756.5,96756.5,96555.6,96656.05,200.89999999999418,3620.728571428569,0.0376896184062016,0.05548607028577359,0.05548607028577359,,opposite_extreme,96756.5,96639.39555,2025-02-17 15:45:00+00:00,95650.41785714286,95602.5926482143,stop,-0.011728573951492405,-0.011728573951492405,-1.0,0.0005,0.0005,5
